verb_root_ar,verb_root_translit,verb_meaning_en,tense,person_code,pronoun_ar,pronoun_translit,arabic,translit,english,audio_path
أوقف,awaggif,To Stop / To Park,future,1p,إحنا,iḥna,حنوقف,ḥa-niwaggif,We will stop/park,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\awaggif_future_1p.mp3
أوقف,awaggif,To Stop / To Park,future,2p,أنتم,antum,حتتوقفوا,ḥa-tiwaggifu,You (all) will stop/park,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\awaggif_future_2p.mp3
أوقف,awaggif,To Stop / To Park,future,3p,هم,hum,حيوقفوا,ḥa-yiwaggifu,They will stop/park,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\awaggif_future_3p.mp3
أشتاق,ashtāg,To Miss (someone),past,1s,أنا,ana,شتقت,ishtagt,I missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_1s.mp3
أشتاق,ashtāg,To Miss (someone),past,2sm,إنتَ,inta,شتقت,ishtagt,You missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_2sm.mp3
أشتاق,ashtāg,To Miss (someone),past,2sf,إنتِ,inti,شتقتي,ishtagti,You missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_2sf.mp3
أشتاق,ashtāg,To Miss (someone),past,3sm,هو,huwwa,شتاق,ishtāg,He missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_3sm.mp3
أشتاق,ashtāg,To Miss (someone),past,3sf,هي,hiyya,شتاقت,ishtāgat,She missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_3sf.mp3
أشتاق,ashtāg,To Miss (someone),past,1p,إحنا,iḥna,شتقنا,ishtagna,We missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_1p.mp3
أشتاق,ashtāg,To Miss (someone),past,2p,أنتم,antum,شتقتوا,ishtagtu,You (all) missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_2p.mp3
أشتاق,ashtāg,To Miss (someone),past,3p,هم,hum,شتاقوا,ishtāgu,They missed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_past_3p.mp3
أشتاق,ashtāg,To Miss (someone),present,1s,أنا,ana,أشتاق,ashtāg,I miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_1s.mp3
أشتاق,ashtāg,To Miss (someone),present,2sm,إنتَ,inta,تشتاق,tishtāg,You miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_2sm.mp3
أشتاق,ashtāg,To Miss (someone),present,2sf,إنتِ,inti,تشتاقي,tishtāgi,You miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_2sf.mp3
أشتاق,ashtāg,To Miss (someone),present,3sm,هو,huwwa,يشتاق,yishtāg,He misses,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_3sm.mp3
أشتاق,ashtāg,To Miss (someone),present,3sf,هي,hiyya,تشتاق,tishtāg,She misses,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_3sf.mp3
أشتاق,ashtāg,To Miss (someone),present,1p,إحنا,iḥna,نشتاق,nishtāg,We miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_1p.mp3
أشتاق,ashtāg,To Miss (someone),present,2p,أنتم,antum,تشتاقوا,tishtāgu,You (all) miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_2p.mp3
أشتاق,ashtāg,To Miss (someone),present,3p,هم,hum,يشتاقوا,yishtāgu,They miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_present_3p.mp3
أشتاق,ashtāg,To Miss (someone),future,1s,أنا,ana,حأشتاق,ḥa-ashtāg,I will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_1s.mp3
أشتاق,ashtāg,To Miss (someone),future,2sm,إنتَ,inta,حتشتاق,ḥa-tishtāg,You will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_2sm.mp3
أشتاق,ashtāg,To Miss (someone),future,2sf,إنتِ,inti,حتتشتاقي,ḥa-tishtāgi,You will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_2sf.mp3
أشتاق,ashtāg,To Miss (someone),future,3sm,هو,huwwa,حيشتاق,ḥa-yishtāg,He will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_3sm.mp3
أشتاق,ashtāg,To Miss (someone),future,3sf,هي,hiyya,حتشتاق,ḥa-tishtāg,She will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_3sf.mp3
أشتاق,ashtāg,To Miss (someone),future,1p,إحنا,iḥna,حنشتاق,ḥa-nishtāg,We will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_1p.mp3
أشتاق,ashtāg,To Miss (someone),future,2p,أنتم,antum,حتتشتاقوا,ḥa-tishtāgu,You (all) will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_2p.mp3
أشتاق,ashtāg,To Miss (someone),future,3p,هم,hum,حيشتاقوا,ḥa-yishtāgu,They will miss,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\ashtāg_future_3p.mp3
أقدر,agdar,To Be Able To / Can,past,1s,أنا,ana,قدرت,gidirt,I was able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_1s.mp3
أقدر,agdar,To Be Able To / Can,past,2sm,إنتَ,inta,قدرت,gidirt,You were able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_2sm.mp3
أقدر,agdar,To Be Able To / Can,past,2sf,إنتِ,inti,قدرتي,gidirti,You were able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_2sf.mp3
أقدر,agdar,To Be Able To / Can,past,3sm,هو,huwwa,قدر,gidir,He was able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_3sm.mp3
أقدر,agdar,To Be Able To / Can,past,3sf,هي,hiyya,قدرت,gidrat,She was able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_3sf.mp3
أقدر,agdar,To Be Able To / Can,past,1p,إحنا,iḥna,قدرنا,gidimna,We were able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_1p.mp3
أقدر,agdar,To Be Able To / Can,past,2p,أنتم,antum,قدرتوا,gidirtu,You (all) were able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_2p.mp3
أقدر,agdar,To Be Able To / Can,past,3p,هم,hum,قدروا,gidru,They were able to/could,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_past_3p.mp3
أقدر,agdar,To Be Able To / Can,present,1s,أنا,ana,أقدر,agdar,I am able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_1s.mp3
أقدر,agdar,To Be Able To / Can,present,2sm,إنتَ,inta,تقدر,tigdar,You are able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_2sm.mp3
أقدر,agdar,To Be Able To / Can,present,2sf,إنتِ,inti,تقدري,tigdari,You are able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_2sf.mp3
أقدر,agdar,To Be Able To / Can,present,3sm,هو,huwwa,يقدر,yigdar,He is able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_3sm.mp3
أقدر,agdar,To Be Able To / Can,present,3sf,هي,hiyya,تقدر,tigdar,She is able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_3sf.mp3
أقدر,agdar,To Be Able To / Can,present,1p,إحنا,iḥna,نقدر,nigdar,We are able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_1p.mp3
أقدر,agdar,To Be Able To / Can,present,2p,أنتم,antum,تقدروا,tigdaru,You (all) are able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_2p.mp3
أقدر,agdar,To Be Able To / Can,present,3p,هم,hum,يقدروا,yigdaru,They are able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_present_3p.mp3
أقدر,agdar,To Be Able To / Can,future,1s,أنا,ana,حأقدر,ḥa-agdar,I will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_1s.mp3
أقدر,agdar,To Be Able To / Can,future,2sm,إنتَ,inta,حتقدر,ḥa-tigdar,You will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_2sm.mp3
أقدر,agdar,To Be Able To / Can,future,2sf,إنتِ,inti,حتتقدري,ḥa-tigdari,You will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_2sf.mp3
أقدر,agdar,To Be Able To / Can,future,3sm,هو,huwwa,حيفدر,ḥa-yigdar,He will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_3sm.mp3
أقدر,agdar,To Be Able To / Can,future,3sf,هي,hiyya,حتقدر,ḥa-tigdar,She will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_3sf.mp3
أقدر,agdar,To Be Able To / Can,future,1p,إحنا,iḥna,حنقدر,ḥa-nigdar,We will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_1p.mp3
أقدر,agdar,To Be Able To / Can,future,2p,أنتم,antum,حتتقدروا,ḥa-tigdaru,You (all) will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_2p.mp3
أقدر,agdar,To Be Able To / Can,future,3p,هم,hum,حيقدروا,ḥa-yigdaru,They will be able to/can,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\agdar_future_3p.mp3
أضيع,aḍīʿ,To Lose (something),past,1s,أنا,ana,ضيعت,ḍayyaʿt,I lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_1s.mp3
أضيع,aḍīʿ,To Lose (something),past,2sm,إنتَ,inta,ضيعت,ḍayyaʿt,You lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_2sm.mp3
أضيع,aḍīʿ,To Lose (something),past,2sf,إنتِ,inti,ضيعتي,ḍayyaʿti,You lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_2sf.mp3
أضيع,aḍīʿ,To Lose (something),past,3sm,هو,huwwa,ضيع,ḍayyaʿ,He lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_3sm.mp3
أضيع,aḍīʿ,To Lose (something),past,3sf,هي,hiyya,ضيعت,ḍayyaʿat,She lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_3sf.mp3
أضيع,aḍīʿ,To Lose (something),past,1p,إحنا,iḥna,ضيعنا,ḍayyaʿna,We lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_1p.mp3
أضيع,aḍīʿ,To Lose (something),past,2p,أنتم,antum,ضيعتوا,ḍayyaʿtu,You (all) lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_2p.mp3
أضيع,aḍīʿ,To Lose (something),past,3p,هم,hum,ضيعوا,ḍayyaʿu,They lost,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_past_3p.mp3
أضيع,aḍīʿ,To Lose (something),present,1s,أنا,ana,أضيع,aḍayyiʿ,I lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_1s.mp3
أضيع,aḍīʿ,To Lose (something),present,2sm,إنتَ,inta,تضيع,tiḍayyiʿ,You lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_2sm.mp3
أضيع,aḍīʿ,To Lose (something),present,2sf,إنتِ,inti,تضيعي,tiḍayyiʿi,You lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_2sf.mp3
أضيع,aḍīʿ,To Lose (something),present,3sm,هو,huwwa,يضيع,yiḍayyiʿ,He loses,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_3sm.mp3
أضيع,aḍīʿ,To Lose (something),present,3sf,هي,hiyya,تضيع,tiḍayyiʿ,She loses,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_3sf.mp3
أضيع,aḍīʿ,To Lose (something),present,1p,إحنا,iḥna,نضيع,niḍayyiʿ,We lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_1p.mp3
أضيع,aḍīʿ,To Lose (something),present,2p,أنتم,antum,تضيعوا,tiḍayyiʿu,You (all) lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_2p.mp3
أضيع,aḍīʿ,To Lose (something),present,3p,هم,hum,يضيعوا,yiḍayyiʿu,They lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_present_3p.mp3
أضيع,aḍīʿ,To Lose (something),future,1s,أنا,ana,حأضيع,ḥa-aḍayyiʿ,I will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_1s.mp3
أضيع,aḍīʿ,To Lose (something),future,2sm,إنتَ,inta,حتضيع,ḥa-tiḍayyiʿ,You will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_2sm.mp3
أضيع,aḍīʿ,To Lose (something),future,2sf,إنتِ,inti,حتتضيعي,ḥa-tiḍayyiʿi,You will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_2sf.mp3
أضيع,aḍīʿ,To Lose (something),future,3sm,هو,huwwa,حيضيع,ḥa-yiḍayyiʿ,He will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_3sm.mp3
أضيع,aḍīʿ,To Lose (something),future,3sf,هي,hiyya,حتضيع,ḥa-tiḍayyiʿ,She will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_3sf.mp3
أضيع,aḍīʿ,To Lose (something),future,1p,إحنا,iḥna,حنضيع,ḥa-niḍayyiʿ,We will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_1p.mp3
أضيع,aḍīʿ,To Lose (something),future,2p,أنتم,antum,حتتضيعوا,ḥa-tiḍayyiʿu,You (all) will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_2p.mp3
أضيع,aḍīʿ,To Lose (something),future,3p,هم,hum,حيضيعوا,ḥa-yiḍayyiʿu,They will lose,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍīʿ_future_3p.mp3
أضحك,aḍḥak,To Laugh,past,1s,أنا,ana,ضحكت,ḍiḥikt,I laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_1s.mp3
أضحك,aḍḥak,To Laugh,past,2sm,إنتَ,inta,ضحكت,ḍiḥikt,You laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_2sm.mp3
أضحك,aḍḥak,To Laugh,past,2sf,إنتِ,inti,ضحكتي,ḍiḥikti,You laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_2sf.mp3
أضحك,aḍḥak,To Laugh,past,3sm,هو,huwwa,ضحك,ḍiḥik,He laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_3sm.mp3
أضحك,aḍḥak,To Laugh,past,3sf,هي,hiyya,ضحكت,ḍiḥkat,She laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_3sf.mp3
أضحك,aḍḥak,To Laugh,past,1p,إحنا,iḥna,ضحكنا,ḍiḥikna,We laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_1p.mp3
أضحك,aḍḥak,To Laugh,past,2p,أنتم,antum,ضحكتوا,ḍiḥiktu,You (all) laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_2p.mp3
أضحك,aḍḥak,To Laugh,past,3p,هم,hum,ضحكوا,ḍiḥiku,They laughed,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_past_3p.mp3
أضحك,aḍḥak,To Laugh,present,1s,أنا,ana,أضحك,aḍḥak,I laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_1s.mp3
أضحك,aḍḥak,To Laugh,present,2sm,إنتَ,inta,تضحك,tiḍḥak,You laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_2sm.mp3
أضحك,aḍḥak,To Laugh,present,2sf,إنتِ,inti,تضحكي,tiḍḥaki,You laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_2sf.mp3
أضحك,aḍḥak,To Laugh,present,3sm,هو,huwwa,يضحك,yiḍḥak,He laughs,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_3sm.mp3
أضحك,aḍḥak,To Laugh,present,3sf,هي,hiyya,تضحك,tiḍḥak,She laughs,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_3sf.mp3
أضحك,aḍḥak,To Laugh,present,1p,إحنا,iḥna,نضحك,niḍḥak,We laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_1p.mp3
أضحك,aḍḥak,To Laugh,present,2p,أنتم,antum,تضحكوا,tiḍḥaku,You (all) laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_2p.mp3
أضحك,aḍḥak,To Laugh,present,3p,هم,hum,يضحكوا,yiḍḥaku,They laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_present_3p.mp3
أضحك,aḍḥak,To Laugh,future,1s,أنا,ana,حأضحك,ḥa-aḍḥak,I will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_1s.mp3
أضحك,aḍḥak,To Laugh,future,2sm,إنتَ,inta,حتضحك,ḥa-tiḍḥak,You will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_2sm.mp3
أضحك,aḍḥak,To Laugh,future,2sf,إنتِ,inti,حتتضحكي,ḥa-tiḍḥaki,You will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_2sf.mp3
أضحك,aḍḥak,To Laugh,future,3sm,هو,huwwa,حيضحك,ḥa-yiḍḥak,He will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_3sm.mp3
أضحك,aḍḥak,To Laugh,future,3sf,هي,hiyya,حتضحك,ḥa-tiḍḥak,She will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_3sf.mp3
أضحك,aḍḥak,To Laugh,future,1p,إحنا,iḥna,حنضحك,ḥa-niḍḥak,We will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_1p.mp3
أضحك,aḍḥak,To Laugh,future,2p,أنتم,antum,حتتضحكوا,ḥa-tiḍḥaku,You (all) will laugh,C:\Users\Henri\Documents\GitHub\Saudi_Arabic_Flash_Cards_Flutter\saudi_arabic_flash_cards_flutter\assets\audio\conjugation\aḍḥak_future_2p.mp3
